# 177.84741458825715 50.41739437493966 461.0319189412662
# 2021-12-01
2021-12-05 0.613333333333333 1.6612197810626093 1.6612197810626093
2021-12-12 3.62333333333333 6.115399554487399 6.115399554487399
2021-12-19 16.86 18.201453374317087 18.201453374317087
2021-12-26 25.9666666666667 43.799664567336514 43.799664567336514
2022-01-02 74.69 85.21557688462298 85.21557688462298
2022-01-09 164.88 134.04501851989932 134.04501851989932
2022-01-16 152.74 170.47702446048697 170.47702446048697
2022-01-23 193.643333333333 175.29297864295384 175.29297864295384
2022-01-30 132.603333333333 145.72923056110716 145.72923056110716
2022-02-06 80.78 97.95177487268518 97.95177487268518
2022-02-13 62.9 53.230608949372616 53.230608949372616
2022-02-20 41.0866666666667 23.388051741982675 23.388051741982675
2022-02-27 36.04 8.308261249770782 8.308261249770782
