# 373.2938106296534 38.42997514606991 252.84003528041413
# 2021-12-01
2021-12-05 18.7108244667811 3.434716175347237 3.434716175347237
2021-12-12 15.3001171975277 19.040290080237877 19.040290080237877
2021-12-19 64.2405385906242 71.63497189222943 71.63497189222943
2021-12-26 145.831466714342 182.91337282900903 182.91337282900903
2022-01-02 337.677984365076 316.98203564474323 316.98203564474323
2022-01-09 436.006532998842 372.81439355037804 372.81439355037804
2022-01-16 201.689422653634 297.5908139051007 297.5908139051007
2022-01-23 192.420620630167 161.21862029883437 161.21862029883437
2022-01-30 77.2630518954574 59.27611174625778 59.27611174625778
2022-02-06 100.87414385512 14.791528170198346 14.791528170198346
2022-02-13 55.3429773916061 2.5050431482321347 2.5050431482321347
2022-02-20 37.4085264167963 0.28792952817664497 0.28792952817664497
2022-02-27 36.60508085585 0.022460841817920702 0.022460841817920702
