# 518.2788236352463 35.46863427542394 217.15500139850266
# 2021-12-01
2021-12-05 18.3459548163038 5.421061781187705 5.421061781187705
2021-12-12 42.4977501186462 32.898654024479825 32.898654024479825
2021-12-19 116.889496330064 127.13903416715269 127.13903416715269
2021-12-26 301.139430746333 312.8864026994436 312.8864026994436
2022-01-02 520.863966684307 490.3446902006523 490.3446902006523
2022-01-09 458.806338313064 489.35414118586505 489.35414118586505
2022-01-16 328.474115883967 310.99403807218437 310.99403807218437
2022-01-23 124.39350562226 125.86003941106814 125.86003941106814
2022-01-30 28.1825934590169 32.43625214707146 32.43625214707146
2022-02-06 18.6834085489742 5.323294296126821 5.323294296126821
2022-02-13 16.7302763513397 0.5563361617080113 0.5563361617080113
2022-02-20 12.244346620497 0.03702551496612318 0.03702551496612318
2022-02-27 25.4942740502775 0.0015691769848850145 0.0015691769848850145
