# 377.80600394637406 34.275333932438485 342.47691728051916
# 2021-12-01
2021-12-05 24.989376496918 25.99770398478763 25.99770398478763
2021-12-12 44.0086457927152 77.67614504724104 77.67614504724104
2021-12-19 103.529343378489 174.32781057603503 174.32781057603503
2021-12-26 377.072870094719 293.8813523890078 293.8813523890078
2022-01-02 403.246958349412 372.13774858862956 372.13774858862956
2022-01-09 311.51377083346 353.9661760765555 353.9661760765555
2022-01-16 190.448138081467 252.89843664860953 252.89843664860953
2022-01-23 207.77652580755 135.7240677672041 135.7240677672041
2022-01-30 81.6731096275657 54.713428809902325 54.713428809902325
2022-02-06 39.0222832462826 16.567513734364837 16.567513734364837
2022-02-13 38.7310338775298 3.7683140409966263 3.7683140409966263
2022-02-20 27.2939778273734 0.643818096908081 0.643818096908081
2022-02-27 16.7461758550017 0.08262388534989758 0.08262388534989758
