# 173.4381003224927 46.12028664766613 290.0233993543056
# 2021-12-01
2021-12-05 17.2065477646515 0.3823817514103748 0.3823817514103748
2021-12-12 17.8939097874788 2.46684840709949 2.46684840709949
2021-12-19 14.3636758779095 11.351101923862858 11.351101923862858
2021-12-26 69.8523684932097 37.25493773769703 37.25493773769703
2022-01-02 67.2812347033467 87.2127373347713 87.2127373347713
2022-01-09 112.378350001318 145.62175175808622 145.62175175808622
2022-01-16 229.897096219912 173.4294479445953 173.4294479445953
2022-01-23 143.548123146334 147.32270676095166 147.32270676095166
2022-01-30 40.2504856806892 89.26203727633275 89.26203727633275
2022-02-06 68.4305888815855 38.575730352044204 38.575730352044204
2022-02-13 30.9132248240853 11.890819238898814 11.890819238898814
2022-02-20 38.236743604435 2.6143254716269233 2.6143254716269233
2022-02-27 59.1294967729657 0.4099753910453591 0.4099753910453591
