# fFractionHospitalized, fDayOffset, fInfectionProbabilityPerEncounter, fTei, fTer
# 0.004418914599101674 516 0.009427550119528868 2.888 10.056
# Tei/r = days from exposure to infectious/recovered
# Day 0 = 2020-01-23
# Day Susceptible Exposed Infectious Recovered Fit Data
516 37999999.0 0.0 1.0 0.0 0.004418914599101674 0
 517 37999998.811449006 0.1885509969609262 1.0 0.0 0.004418914599101674 0
 518 37999998.62289801 0.345676826748169 1.0314251662381182 0.0 0.004557779724970491 0
 519 37999998.41064603 0.3693778098033018 1.2199761636668272 0.0 0.005390970480183396 0
 520 37999998.16284257 0.4286302696935879 1.4085271609396084 0.0 0.006224161234707269 0
 521 37999997.87948764 0.5224466653222617 1.5980656983401178 0.0 0.007061715844718758 0
 522 37999997.559836425 0.6416963925246327 1.7984671864430757 0.0 0.00794727290617862 0
 523 37999997.19904768 0.7665321719211624 2.03442015142725 0.0 0.008989928907848515 0
 524 37999996.79041814 0.9036262353882965 2.305955626217658 0.0 0.010189820981573852 0
 525 37999996.32722114 1.059208715496313 2.6135701481281988 0.0 0.011549143283340023 0
 526 37999995.81431133 1.225600894768979 2.802961946193573 0.1571258311905907 0.01238604946476122 0
 527 37999995.267422535 1.380364720123958 3.0065359255769564 0.34567682861929955 0.013285625494255677 0
 528 37999994.677322924 1.5260072856037628 3.26244197292093 0.5342278252683708 0.014416452462862366 0
 529 37999994.03387632 1.6707109997544805 3.5676961626401233 0.7277165262983429 0.015765344658249462 0
 530 37999993.3319278 1.8377609507175816 3.878492260525681 0.9518189990637804 0.017138726072539787 0
 531 37999992.571111344 2.023650227852648 4.193765490916229 1.2114729482604223 0.018531891553018525 0
 532 37999991.74966425 2.220368043024548 4.523134176703253 1.5068335412134268 0.019987343647129733 0
 533 37999990.86418619 2.42338670076486 4.872788454715397 1.8396386607915147 0.021532436040875954 0
 534 37999989.91123947 2.635132439284061 5.237812369136535 2.215815731091439 0.02314544554533276 0
 535 37999988.88847886 2.856804054233191 5.612644200716634 2.6420728929082427 0.02480179539811008 0
 536 37999987.794442914 3.087010765540753 5.99334904897162 3.1251972806015416 0.026484097610012827 0
 537 37999986.62647646 3.3247373618558127 6.401039346994016 3.647746839873921 0.028285646219856103 0
 538 37999985.378685735 3.57315443015427 6.839925054740292 4.208234787516165 0.030225044681153196 0
 539 37999984.04571868 3.835888403313415 7.303063409562517 4.815329517891891 0.032271613518681054 0
 540 37999982.62379292 4.1149508299626385 7.782826821471016 5.478429439300593 0.03439164706367835 0
 541 37999981.109652184 4.408377557502855 8.282014167058977 6.199956098948272 0.036597513312783804 0
 542 37999979.49916546 4.714635863870262 8.805411559743632 6.98078712190542 0.038910361692449776 0
 543 37999977.78753039 5.03419495248968 9.354996700975201 7.823277958825255 0.04133893149648731 0
 544 37999975.969837666 5.368741526492549 9.930361868221649 8.731058947364414 0.04388142103384722 0
 545 37999974.0411835 5.719366562377368 10.532267415824963 9.707182527090785 0.04654119024543179 0
 546 37999971.996340655 6.086670344102827 11.163316242882999 10.753672762696315 0.04932974112006453 0
 547 37999969.829476364 6.47156073877957 11.827202234805432 11.871760666046942 0.052263396621909666 0
 548 37999967.53429551 6.875448142577035 12.52438545371822 13.06587090107776 0.05534418972621209 0
 549 37999965.10457769 7.299466957663016 13.254202273867653 14.341753085419064 0.058569187927440376 0
 550 37999962.53412405 7.744204993207392 14.017472720220077 15.7041982471572 0.06194201484588995 0
 551 37999959.81638391 8.210007001453894 14.817028346764982 17.156580744865344 0.06547518287682312 0
 552 37999956.944252536 8.697720397540557 15.655552061564306 18.702475013404044 0.06918054756184282 0
 553 37999953.91020439 9.208691864911913 16.534808290999447 20.34629546314458 0.07306590575044486 0
 554 37999950.70641849 9.744345721531701 17.45631813664357 22.092917655089416 0.07713797906057761 0
