# 109.87730946049072 1364.2483526347023 3020.423716541073 348.70774766695183 3456.317587606709 4607.443510015502 464.988376252048 1691.2935500986023 4264.7573510710745 627.2153276460617 3118.158755500928 2494.6647430424277 734.9106268738243 792.0888106100225 10770.740123985004 823.5330980287775 2409.4028556610965 7224.798429218683 924.2412118093627 1420.899585690438 5178.273381944789 997.1922647927332 1546.3570992423731 3931.011733701257 1067.8012554650763 4642.416946422521 3311.1848507564628 1147.9092651644476 38084.4238710791 3051.1628211817097 1418.1088878215908 7595.6471046644065 4804.095314443029
# 2020-01-23
307 2020-11-25 2785.3735134193626 1.2889233381030134e-09 2785.371825492101 0.0016615778241908569 1.3050506985262908e-11 4.3271993555459314e-97 5.847996077984694e-45 1.8472604104613567e-113 6.416000834006662e-131 2.3548313861681814e-51 2.6348135759694894e-05 1.2396614043001888e-67
308 2020-11-26 2852.5889084373853 9.647277497439265e-10 2852.5868791892526 0.0020017101250502595 1.6020893656764874e-11 1.2732009835827411e-96 8.97504925249963e-45 4.400874739979213e-113 1.5655416914377912e-130 3.267465371924484e-51 2.7537027077560508e-05 1.6607532572767735e-67
309 2020-11-27 2919.7363723205226 7.210174488257022e-10 2919.733934922664 0.002408619064981498 1.965475042849881e-11 3.736719056790855e-96 1.3762778131579203e-44 1.046980510490907e-112 3.81507573240717e-130 4.5318452690457977e-51 2.8778052717448528e-05 2.2242970826483106e-67
310 2020-11-28 2986.735715765848 5.380840259713148e-10 2986.7327908723637 0.002894819493117816 2.4097376949552375e-11 1.0939244973515507e-95 2.1087003843910021e-44 2.4872926815446264e-112 9.284958975074469e-130 6.282782921051387e-51 3.007342896583856e-05 2.978284066304371e-67
311 2020-11-29 3053.5051480028587 4.009754139354213e-10 3053.501641525088 0.003475051877322651 2.952524095989384e-11 3.1943880234834786e-95 3.2282201651143304e-44 5.900704843970067e-112 2.256810609232489e-129 8.706466578488985e-51 3.142546317580377e-05 3.9868058820457114e-67
312 2020-11-30 3119.9614318014123 2.983655725814827e-10 3119.9572323096245 0.004166654895709236 3.6152519723307206e-11 9.304465063403256e-95 4.937998061849147e-44 1.3978790494777994e-111 5.4783344248718145e-129 1.2059928181671941e-50 3.283655737059483e-05 5.3354334731673804e-67
313 2020-12-01 3186.020046277045 2.216884137448805e-10 3186.0150219714747 0.004989996092773053 4.423898299999607e-11 2.7033269242563566e-94 7.547066636277785e-44 3.3069224108353304e-111 1.3281290179114068e-128 1.6697844310224242e-50 3.430921198391745e-05 7.13838511476257e-67
314 2020-12-02 3251.5953571052733 1.644752678638197e-10 3251.589352290142 0.005968968882972417 5.4099486016145926e-11 7.834461486158951e-94 1.1525106687829316e-43 7.812087869801244e-111 3.2156612393226854e-128 2.310941729291223e-50 3.5846029741841736e-05 9.54807641554823e-67
315 2020-12-03 3316.6007937186764 1.218488765529494e-10 3316.5936247035324 0.007131565236206318 6.611539321944409e-11 2.2647650258564133e-93 1.7585358420194408e-43 1.8428879853205484e-110 7.775684235666903e-128 3.196910542537012e-50 3.7449719691455404e-05 1.276784037186308e-66
316 2020-12-04 3380.9490330241965 9.013755567563883e-11 3380.9404833663802 0.008510534543706596 8.074831585935486e-11 6.530411815122595e-93 2.6810011163305203e-43 4.3412966456692186e-110 1.8777822993232164e-127 4.4206372037403785e-50 3.912310138154134e-05 1.7068865217147824e-66
317 2020-12-05 3444.5521891431154 6.658146469910646e-11 3444.5420041333928 0.01014414044810675 9.855662042216766e-11 1.8782846464175918e-92 4.083967388995683e-43 1.0212420567164299e-109 4.528873245706841e-127 6.110154142739961e-50 4.086910920074422e-05 2.2812742596777534e-66
318 2020-12-06 3507.322008643092 4.9109355350936695e-11 3507.3098889232892 0.012077028836754588 1.2021525283107162e-10 5.388720612798435e-92 6.2159431892043565e-43 2.3989799892669305e-109 1.0908709850666469e-126 8.441747543580448e-50 4.269079687887538e-05 3.0481476347049577e-66
319 2020-12-07 3569.1700707004575 3.616916162424275e-11 3569.155664887181 0.014361221751639165 1.465395276181336e-10 1.542102872595516e-91 9.453035914964938e-43 5.627470979754935e-109 2.6241878187859455e-126 1.1658037698460706e-49 4.4591342157191896e-05 4.0717409713978046e-66
320 2020-12-08 3630.0079916020345 2.6599653032375346e-11 3629.9908877741063 0.01705725367149097 1.785136549600951e-10 4.4019433034636447e-91 1.4363989519666328e-42 1.3182221586973717e-108 6.304559383194211e-126 1.6092794004793745e-49 4.6574051633692186e-05 5.43763350222327e-66
321 2020-12-09 3689.7476329692386 1.9533354039264548e-11 3689.7273488581554 0.02023546848037711 2.1732492503512167e-10 1.2533690398305601e-90 2.180812619395629e-42 3.083561794702378e-108 1.5127001994148855e-125 2.2204978167477753e-49 4.864236578966287e-05 7.25981192385076e-66
322 2020-12-10 3748.301313063276 1.4323230867872187e-11 3748.277284765673 0.02397749746079163 2.644046427024195e-10 3.559728704698636e-90 3.3082713497183176e-42 7.202867229505875e-108 3.6248437293812243e-125 3.062542684316806e-49 5.0799864203933193e-05 9.690059715170022e-66
323 2020-12-11 3805.5820205091827 1.0487415704186434e-11 3805.553589517734 0.028377940845635396 3.214771108393344e-10 1.0084590279784896e-89 5.014451053615726e-42 1.6801454019636913e-107 8.67489072101831e-125 4.222083828612297e-49 5.305027096149689e-05 1.2930436429723886e-65
324 2020-12-12 3861.503629758261 7.667597277805866e-12 3861.4700280825627 0.03354627783963531 3.9061820342657463e-10 2.849725545944882e-89 7.594254888722982e-42 3.9136053668327697e-107 2.0733710805157784e-124 5.818143852868302e-49 5.539746026339833e-05 1.724985941889458e-65
325 2020-12-13 3915.981117593547 5.59774907004475e-12 3915.9414507150223 0.0396090325827306 4.743253562511168e-10 8.032509218592846e-89 1.1491757229802697e-41 9.103238034693526e-107 4.949124290067119e-124 8.014103732236195e-49 5.7845462244997744e-05 2.3006130719809697e-65
326 2020-12-14 3968.9307799711687 4.080664397275765e-12 3968.884007345839 0.04671222628054192 5.756011416195513e-10 2.258410318704904e-88 1.7375096138100152e-41 2.1144794655041053e-106 1.179826059490361e-123 1.1034136842721142e-48 6.039846900997553e-05 3.0675189381111697e-65
327 2020-12-15 4020.2704484821697 2.9703775363839495e-12 4020.215361271954 0.05502414867346523 6.980529927693311e-10 6.333705791139349e-88 2.6248681315787215e-41 4.904556588272256e-106 2.8089622852819376e-123 1.5185695015025153e-48 6.306084088767897e-05 4.0889948978142545e-65
328 2020-12-16 4069.9197057146175 2.159015425748388e-12 4069.854901391499 0.06473848515752215 8.460121142762431e-10 1.7718067105884648e-87 3.9621167117203147e-41 1.1360167437115222e-105 6.679010585099233e-123 2.0890261800315836e-48 6.583711292166075e-05 5.44918473248197e-65
329 2020-12-17 4117.800098794592 1.5669789385004538e-12 4117.723952222357 0.07607783920591374 1.024675168989952e-09 4.943997223515997e-87 5.975669076362907e-41 2.627594959525291e-105 1.5860492000391508e-122 2.872539395264395e-48 6.873200159752964e-05 7.259925099622471e-65
