# fFractionHospitalized, fDayOffset, fInfectionProbabilityPerEncounter, fTei, fTer
# 0.0023150559863562045 168 0.009558009095422074 2.888 10.056
# Tei/r = days from exposure to infectious/recovered
# Day 0 = 2020-01-23
# Day Susceptible Exposed Infectious Recovered Fit Data
168 37999999.0 0.0 1.0 0.0 0.0023150559863562045 0
 169 37999998.80883982 0.19116017639709174 1.0 0.0 0.0023150559863562045 0
 170 37999998.61767965 0.35046032235289454 1.0318600294796516 0.0 0.002388813738328557 0
 171 37999998.402158 0.3748217950560017 1.223020206357562 0.0 0.002831360250162674 0
 172 37999998.15009414 0.43572547912128734 1.4141803830751993 0.0 0.003273906761625751 0
 173 37999997.86148807 0.5321563130321509 1.6063556202994314 0.0 0.0037188031949911327 0
 174 37999997.535563625 0.6547398384399036 1.80969653265185 0.0 0.004189548791403732 0
 175 37999997.1672758 0.783144540201453 2.0495796564171065 0.0 0.0047448916531023155 0
 176 37999996.749639176 0.9243234930627061 2.326037330734323 0.0 0.005384906647004501 0
 177 37999996.2756436 1.0847694014416884 2.6395869928128217 0.0 0.0061107916692192945 0
 178 37999995.750175305 1.256653117423458 2.833871423827221 0.1593001473982586 0.006560571004294989 0
 179 37999995.18927501 1.416947468772703 3.04331718611346 0.3504603242761689 0.007045449670092684 0
 180 37999994.58328586 1.5683012406772643 3.306792391109352 0.5416205003527149 0.007655409520674853 0
 181 37999993.92158994 1.7192233769094516 3.62133069491586 0.7378559828087821 0.008383583303840435 0
 182 37999993.19873956 1.8936774933373801 3.942024570667794 0.9655583695147716 0.009126007580687724 0
 183 37999992.41425121 2.0880105242629385 4.2679352915481985 1.2298029671635262 0.00988050914607957 0
 184 37999991.566152826 2.2939607650480225 4.609134925809885 1.5307514742710915 0.010670405401919634 0
 185 37999990.650731 2.5069111607560766 4.972142912877883 1.870214923442974 0.01151078921547652 0
 186 37999989.66421748 2.7294831600864424 5.351929124522297 2.25437023172535 0.012390015558279463 0
 187 37999988.603977695 2.9629931964659653 5.742821140785353 2.6902079645468726 0.0132949524605481 0
 188 37999987.46828388 3.2060386994774266 6.1408752747651185 3.184802144965598 0.01421647006631179 0
 189 37999986.25414163 3.4576054470106103 6.56791736713888 3.7203355552572823 0.015205096418687745 0
 190 37999984.95516136 3.7210564229723255 7.028358609776037 4.295423602351053 0.016271043673820186 0
 191 37999983.56550605 4.000231327125926 7.5151064019829015 4.919156221985922 0.017397892064014354 0
 192 37999982.08096711 4.297274250014172 8.020369485092258 5.601389149186993 0.018567604389251462 0
 193 37999980.49786152 4.610186359351104 8.547222282015191 6.3447298357502975 0.01978729811069641 0
 194 37999978.81155299 4.937445331629929 9.100796241910647 7.150205438807596 0.021068852820443292 0
 195 37999977.01667086 5.27964129523921 9.68327015760786 8.020417688870786 0.022417312545874462 0
 196 37999975.1077111 5.638640964209954 10.294320180438785 8.959327759631869 0.023831927559192292 0
 197 37999973.079153836 6.015673638907723 10.934869295452637 9.970303233552174 0.02531483462246028 0
 198 37999970.92510928 6.41145168686121 11.607791220497306 11.055647815270731 0.026872686553385282 0
 199 37999968.63901591 6.827022443725853 12.317105389385945 12.216856255617541 0.0285147885662782 0
 200 37999966.213791616 7.263976028870945 13.063457839231273 13.458774517277364 0.030242636273224245 0
 201 37999963.64240057 7.723617673899218 13.84633511936667 14.787646636719865 0.03205504100718396 0
 202 37999960.91779308 8.206680648651414 14.666798931840772 16.208727337757367 0.03395446066784077 0
 203 37999958.03250496 8.713651837114334 15.52803897441071 17.72580422432463 0.03594827958408198 0
 204 37999954.978440486 9.245563116014775 16.433089971980753 19.342906425208746 0.038043523313964156 0
 205 37999951.74701442 9.803983834904487 17.384023289280123 21.06497845905097 0.04024498718280362 0
 206 37999948.32928396 10.390570157401573 18.38267047209419 22.897475412590147 0.04255691132163509 0
 207 37999944.71590725 11.006772512435992 19.431450041916484 24.845870197834746 0.04498489474312028 0
 208 37999940.89703394 11.654000403288576 20.53319322926117 26.915772438372947 0.047535491904409755 0
 209 37999936.86227522 12.333813448062058 21.690632393515692 29.11327894507658 0.05021502837046031 0
 210 37999932.60075301 13.047891763275452 22.906136857666034 31.445218378694328 0.053028989256634254 0
 211 37999928.10112445 13.797904748712192 24.182320441806695 33.91865036980322 0.05598342570278861 0
 212 37999923.35149299 14.585537439871496 25.52239624002899 36.540573335666764 0.059085776201634195 0
 213 37999918.33930778 15.412618449961013 26.929935322833053 39.318138460511165 0.06234430798131007 0
 214 37999913.051337324 16.281196295375636 28.40842752059722 42.259038869196964 0.06576710019452493 0
 215 37999907.4736917 17.193459218816976 29.961296353613186 45.3715527374557 0.06936207848242452 0
 216 37999901.591811545 18.15163927121173 31.592164301644278 48.664384890643326 0.07313762908847037 0
 217 37999895.39041473 19.158011235937185 33.3049761363458 52.14659790737887 0.07710288437989787 0
 218 37999888.85344191 20.214962118124443 35.10389800179171 55.827697983499746 0.0812674892134855 0
