# fFractionHospitalized, fDayOffset, fInfectionProbabilityPerEncounter, fTei, fTer
# 0.0032619922833599414 687 0.00875437224068003 2.888 10.056
# Tei/r = days from exposure to infectious/recovered
# Day 0 = 2020-01-23
# Day Susceptible Exposed Infectious Recovered Fit Data
687 37999999.0 0.0 1.0 0.0 0.0032619922833599414 0
 688 37999998.82491256 0.17508743980267288 1.0 0.0 0.0032619922833599414 0
 689 37999998.649825126 0.3209936387642798 1.0291812400343394 0.0 0.003357181263170831 0
 690 37999998.45430061 0.34143071093807364 1.2042686802403757 0.0 0.003928315142036167 0
 691 37999998.22812049 0.39252339334784553 1.3793561203119575 0.0 0.004499449020462913 0
 692 37999997.97128476 0.47342014126221127 1.5552951043389074 0.0 0.005073360628701011 0
 693 37999997.683197044 0.5762018854935556 1.7406010798958067 0.0 0.0056778272910281025 0
 694 37999997.359980874 0.683456470866715 1.9565626657142237 0.0 0.006382292317469954 0
 695 37999996.99626884 0.8005264599189746 2.203204710359763 0.0 0.007186836763855822 0
 696 37999996.58667613 0.9323990810350455 2.4809247991926044 0.0 0.008092757550562588 0
 697 37999996.13583633 1.0721794763224621 2.6460780021290073 0.14590620017169686 0.008631486024113313 0
 698 37999995.657879345 1.200369613068434 2.8207574156621917 0.32099364037773304 0.0092012889231204 0
 699 37999995.14555771 1.318833578368711 3.0395276441414207 0.4960810799114971 0.009914915720248536 0
 700 37999994.59097352 1.4342196497655488 3.299380600486614 0.6754262424490076 0.010762554058654825 0
 701 37999993.99029915 1.5665016686978483 3.562029900897027 0.881169291572901 0.011619314049823479 0
 702 37999993.34364446 1.712893223079562 3.825894378573369 1.1175679506024174 0.012480037939856508 0
 703 37999992.65012957 1.8666422203752528 4.098481754660728 1.3847464645009495 0.013369215857194808 0
 704 37999991.90769758 2.023729744728023 4.384476301669571 1.6840963838180376 0.014302127862620676 0
 705 37999991.11431932 2.1857415056847276 4.679575298691093 2.0203638916059363 0.015264738513732138 0
 706 37999990.26885222 2.3533882188638366 4.978839553644097 2.3989200244706455 0.016240936204074297 0
 707 37999989.37090763 2.5253945809272165 5.2785032550375375 2.8251945539512864 0.01721843688562278 0
 708 37999988.41921862 2.700805645682668 5.596305579248311 3.283670168974595 0.018255105614832175 0
 709 37999987.409992024 2.8819646548201074 5.935591375095871 3.7724519604122904 0.019361853262740557 0
 710 37999986.33990172 3.0715783274460526 6.290268924320407 4.298251036287413 0.020518808691392006 0
 711 37999985.20689178 3.2711150202884993 6.65364496538124 4.868348243547117 0.02170413853329033 0
 712 37999984.00939966 3.4788638246031987 7.027386098608457 5.484350428864142 0.022923279225851714 0
 713 37999982.745307975 3.693358403824776 7.414817140197339 6.146516492652051 0.02418707629384875 0
 714 37999981.41207923 3.9146366795515304 7.81712948663544 6.85615461761049 0.025499416063430265 0
 715 37999980.00715614 4.143684307975795 8.233684030709647 7.615475535006415 0.026858213771798846 0
 716 37999978.52804775 4.381080435582461 8.664672955170555 8.426198875071277 0.02826409631760393 0
 717 37999976.97210603 4.627041396987485 9.111654537303181 9.28919805040733 0.029722146789324576 0
 718 37999975.33632815 4.881983157233677 9.577035822922372 10.204652886510607 0.031240216951834505 0
 719 37999973.61746165 5.146658941975128 10.060657851731872 11.175221572696572 0.032817788277873974 0
 720 37999971.81240378 5.421598763690568 10.561429491185791 12.204567982808499 0.034451301501498166 0
 721 37999969.91817379 5.70691303196981 11.079348423609101 13.29556477767706 0.036140749062469016 0
 722 37999967.93165491 6.002501600436272 11.615913246827583 14.449930265693745 0.0378910193753301 0
 723 37999965.84945327 6.308596472654084 12.172519674613996 15.66943060435752 0.03970666524763792 0
 724 37999963.66798984 6.6257740796291245 12.74987040510253 16.95636569513762 0.04158997887528375 0
 725 37999961.383591756 6.954661295489513 13.348440674378974 18.3133062931063 0.043542510474712186 0
 726 37999958.99247953 7.295732232266162 13.96902358440342 19.74276466934392 0.04556684713839698 0
 727 37999956.49071213 7.649398409583054 14.612626994500951 21.247262484855618 0.047666276495679276 0
 728 37999953.87417818 8.016125279580399 15.280142188861918 22.829554370121837 0.04984370590871026 0
 729 37999951.13863554 8.396416589050943 15.972156259317071 24.492791629815944 0.05210105046651147 0
 730 37999948.27973779 8.790735230146824 16.689354378630014 26.240172614813112 0.05444054519735056 0
 731 37999945.292991154 9.199518408030528 17.4327586218112 28.07473183331338 0.05686552410202462 0
 732 37999942.173703626 9.623254363612416 18.203570417465972 29.999471613605394 0.059379906231373306 0
