# fFractionHospitalized, fDayOffset, fInfectionProbabilityPerEncounter, fTei, fTer
# 0.017607058359516793 663 0.007567186768253635 2.888 10.056
# Tei/r = days from exposure to infectious/recovered
# Day 0 = 2020-01-23
# Day Susceptible Exposed Infectious Recovered Fit Data
663 37999999.0 0.0 1.0 0.0 0.017607058359516793 0
 664 37999998.84865627 0.15134373108096222 1.0 0.0 0.017607058359516793 0
 665 37999998.697312534 0.27746350632877276 1.0252239552303906 0.0 0.01805117801131612 0
 666 37999998.53069885 0.29273345465550726 1.1765676866127333 0.0 0.02071589592211206 0
 667 37999998.34118025 0.3309083269906954 1.3279114178946159 0.0 0.023380613831139194 0
 668 37999998.128756724 0.39135187552072187 1.479891396486134 0.0 0.026056534183678166 0
 669 37999997.89304311 0.4680867891973043 1.6388701014815914 0.0 0.028855681520453588 0
 670 37999997.631535806 0.5477104652441837 1.820753730486388 0.0 0.03205811719098174 0
 671 37999997.3407683 0.6336733712870047 2.0255583318322423 0.0 0.03566412375917577 0
 672 37999997.01726436 0.7291949599728349 2.2535406840709915 0.0 0.039678222339983346 0
 673 37999996.665071 0.8287677855114916 2.3800414411683746 0.12611977615195236 0.04190552855272003 0
 674 37999996.29546703 0.9176461290405924 2.5094233448809864 0.27746350753429516 0.04418356328205336 0
 675 37999995.90393639 0.9968706005610868 2.6703857725987636 0.428807238414337 0.04701763814056977 0
 676 37999995.48562674 1.0709301665254225 2.8601108896239196 0.5833322082536012 0.050358139348297845 0
 677 37999995.03840644 1.1546826131193741 3.049330088200212 0.7575808626260845 0.05368973282037162 0
 678 37999994.56280053 1.2464429526780103 3.2360220837329194 0.9547344407831082 0.056976829680970655 0
 679 37999994.05883466 1.341477088415914 3.4248150695852835 1.1748731857320576 0.060300918800740656 0
 680 37999993.52591733 1.4367617489233055 3.6184251012079733 1.418895823526911 0.06370982192650924 0
 681 37999992.9635269 1.5329461258199388 3.813659326373918 1.689867653038071 0.06714732232278108 0
 682 37999992.37170894 1.630250382299874 4.006783469127089 1.9912572142063785 0.07054767037486781 0
 683 37999991.751023196 1.7277282885524108 4.194682680266825 2.3265658364488906 0.07385602275111232 0
 684 37999991.101518944 1.8246820861193769 4.3902196534376055 2.6835793181562493 0.07729885364917351 0
 685 37999990.42165624 1.9225000917661106 4.595742403736816 3.0601012612277523 0.0809175047079001 0
 686 37999989.71020009 2.0228152252509197 4.806797411716507 3.46018726726767 0.0846335625504668 0
 687 37999988.96671323 2.1265310721449837 5.018494234936266 3.888261464764379 0.0883609208714214 0
 688 37999988.191116974 2.232511145941779 5.2313863238655625 4.344985555169863 0.09210932430547898 0
 689 37999987.383094855 2.339672981202594 5.447204118529524 4.83002804594551 0.09590924081114956 0
 690 37999986.542147115 2.447802413078695 5.666460303975037 5.343590166351774 0.09976969726397375 0
 691 37999985.66779083 2.5572712768518153 5.888605454480198 5.886332435153178 0.10368101989320175 0
 692 37999984.75960588 2.668275153295597 6.113537765985856 6.458581198919101 0.10764141622882288 0
 693 37999983.81712703 2.7808235587136685 6.341938111309383 7.060111301821193 0.11166287443826801 0
 694 37999982.83974209 2.8950221629890196 6.57502520141232 7.690210550779494 0.11576685243656037 0
 695 37999981.82674703 3.011140333814536 6.812402214923882 8.349710423589936 0.11994636336666625 0
 696 37999980.77756609 3.129314851572572 7.053056086262174 9.0400629769281 0.1241835701237632 0
 697 37999979.69174398 3.2494454000156927 7.296592812599891 9.762217816770104 0.12847153547707707 0
 698 37999978.56881674 3.3712966358230747 7.543491201879149 10.516395432258577 0.13281868982598766 0
 699 37999977.40823805 3.49479117975802 7.794208016698218 11.302762757200806 0.13723307541621918 0
 700 37999976.20941941 3.620031559804455 8.04883011089024 12.121718928154129 0.14171622148828047 0
 701 37999974.97177417 3.7471560302290112 8.30729841591922 12.97377138978719 0.14626708801901112 0
 702 37999973.69471693 3.876229718348606 8.569682133174688 13.85937122515369 0.1508868934413151 0
 703 37999972.3776437 4.007276532824105 8.836136959747154 14.778942818992448 0.15557837912295144 0
 704 37999971.01993073 4.140330666895483 9.10674475311894 15.732993859502944 0.16034298633338853 0
 705 37999969.62095448 4.275431826038611 9.381410788764741 16.72220291252552 0.16517904725238128 0
 706 37999968.180106565 4.412591894631339 9.660072303382321 17.74722923743102 0.17008545680280435 0
 707 37999966.69677708 4.551802589656096 9.942826011812233 18.808594316477752 0.1750639178484996 0
 708 37999965.17033366 4.693070143753499 10.229851808385929 19.90674438673211 0.18011759779945946 0
 709 37999963.60011995 4.836438308743549 10.521265608792536 21.04217613391586 0.18524853758998716 0
 710 37999961.98546808 4.981967821666104 10.817108168316846 22.215455927769007 0.1904574548007605 0
 711 37999960.325705335 5.12970755310004 11.117414502146133 23.427172613181355 0.19574496594622529 0
 712 37999958.62015149 5.279688240501021 11.422250496386445 24.677909775942254 0.2011122310868958 0
 713 37999956.86811534 5.431935970132146 11.73169044662361 25.968258239361923 0.20656055834948753 0
 714 37999955.06889544 5.586481062946865 12.045793289644713 27.298830208547354 0.21209098543745025 0
 715 37999953.22178221 5.743355863213966 12.364609789051608 28.670252139526482 0.21770440614848427 0
 716 37999951.32605724 5.9025913796330345 12.688210773801186 30.08314060624776 0.2234020675721672 0
 717 37999949.380989715 6.064220175288407 13.016688234545072 31.538101877421198 0.2291855893932707 0
 718 37999947.38583471 6.228280198022639 13.350132260899521 33.03575283603164 0.23505655782492574 0
 719 37999945.339834824 6.39481367991732 13.688616003536247 34.57673549256505 0.24101626083527822 0
 720 37999943.24222237 6.563861910011056 14.032204709450005 36.161711014145695 0.2470658472319726 0
 721 37999941.09221946 6.735462477611468 14.380969435907858 37.79134863152786 0.25320656812445697 0
 722 37999938.88903685 6.909651127643025 14.734989003200909 39.46632301930656 0.2594398113061966 0
 723 37999936.63187318 7.086464863446161 15.094343910304202 41.18731804454971 0.265766994127343 0
 724 37999934.319914974 7.265942778512608 15.459113645336856 42.95502860607423 0.27218951613984843 0
 725 37999931.95233663 7.448125126596279 15.829379339088593 44.77015890950913 0.27870880581826224 0
 726 37999929.528299995 7.6330527588456505 16.205226204637164 46.63342104907644 0.28532636351421736 0
 727 37999927.04695383 7.820767452640148 16.586741399086648 48.545537332055446 0.2920437238079318 0
 728 37999924.50743375 8.011312042113609 16.97401076247832 50.50724345380255 0.2988623980900219 0
 729 37999921.908862524 8.204729861221866 17.367118833909064 52.5192887917615 0.3057838748453001 0
 730 37999919.25035002 8.401064166296361 17.766151599705342 54.58243422116555 0.31280966804003457 0
 731 37999916.530992895 8.60035829038462 18.171198129452925 56.697450690949296 0.31994134592762 0
 732 37999913.74987412 8.802656279528783 18.582349843643154 58.865119757162866 0.32718051815398275 0
 733 37999910.90606275 9.008003279777247 18.99969926047216 61.08623470858534 0.33452881369240134 0
 734 37999907.99861376 9.216445417139303 19.423339848604087 63.36160097423904 0.3419878782511002 0
 735 37999905.02656787 9.428029529891784 19.853366560471144 65.69203603822888 0.34955938366309464 0
 736 37999901.98895131 9.64280308719235 20.289875974777775 68.07836962140209 0.35724503039526995 0
 737 37999898.88477561 9.860814247918434 20.73296590262198 70.52144423762326 0.36504654061333697 0
 738 37999895.71303739 10.082111870338828 21.182735196639044 73.02211554190876 0.3729656548214141 0
 739 37999892.472718224 10.306745461214886 21.63928409622154 75.58125221333825 0.3810041379403363 0
 740 37999889.16278439 10.534765183069052 22.10271466100106 78.19973575774117 0.3891637869399931 0
 741 37999885.782186575 10.76622195599322 22.573130802834754 80.87846065738776 0.3974464314025177 0
 742 37999882.329859614 11.001167554492984 23.05063802677395 83.61833479633441 0.40585392896150596 0
 743 37999878.804722264 11.23965461395564 23.53534327760277 86.42027983467125 0.4143881626000132 0
 744 37999875.20567699 11.48173657574372 24.027355018379822 89.28523140624317 0.42305104203344224 0
 745 37999871.531609714 11.727467652949372 24.526783356660044 92.21413926619024 0.43184450593193857 0
 746 37999867.78138957 11.976902845315086 25.033740070630955 95.20796750203301 0.4407705223805733 0
 747 37999863.95386866 12.230097970601818 25.548338586450942 98.2676947761816 0.44983108848033654 0
 748 37999860.04788177 12.48710968280058 26.07069401475806 101.3943145223628 0.45902823099095036 0
 749 37999856.06224616 12.747995483697341 26.600923237762764 104.58883510804066 0.46836400786431537 0
 750 37999851.995761245 13.012813743286195 27.139144960340253 107.85228003556098 0.4778405091440969 0
 751 37999847.84720836 13.281623724965067 27.685479695807196 111.18568820667352 0.4874598567152945 0
 752 37999843.61535044 13.554485600296529 28.240049743531316 114.59011420202138 0.4972242039100131 0
 753 37999839.29893179 13.831460450960003 28.80297921067566 118.06662852876757 0.5071357358903152 0
 754 37999834.89667781 14.11261027065537 29.37439406591585 121.61631784233239 0.5171966705940242 0
 755 37999830.407294646 14.397997977318061 29.954422184763775 125.24028517416482 0.5274092595327403 0
 756 37999825.829468995 14.687687432948872 30.543193374715464 128.93965017741291 0.5377757882346218 0
 757 37999821.16186774 14.981743462719889 31.140839398015995 132.7155493790735 0.5482985766452074 0
 758 37999816.40313768 15.28023187029599 31.74749400454099 136.5691364299421 0.5589799797063627 0
 759 37999811.5519052 15.583219452108894 32.3632929669955 140.50158235859442 0.5698223879760292 0
 760 37999806.60677602 15.890774012695982 32.98837410795354 144.51407583727217 0.5808282281043107 0
 761 37999801.56633482 16.20296437996887 33.622877321957255 148.607823456408 0.5919999632225751 0
 762 37999796.429144956 16.519860419081642 34.26694460315576 152.78404999864443 0.6033400934300924 0
 763 37999791.19374814 16.841533045988925 34.92072008124761 157.04399870966895 0.6148511564268767 0
 764 37999785.8586641 17.168054242704898 35.58435005921301 161.38893157122553 0.6265357281780383 0
 765 37999780.422390275 17.499497074548305 36.25798304720672 165.8201295814481 0.6383964235105393 0
 766 37999774.88340143 17.835935707889742 36.94176979377192 170.33889304226415 0.6504358966627768 0
 767 37999769.24014938 18.177445427184562 37.63586331822364 174.94654185111162 0.662656841854761 0
 768 37999763.49106258 18.52410265145524 38.34041894514012 179.64441579616005 0.6750619938954054 0
 769 37999757.634545825 18.875984950981866 39.05559433919448 184.43387485625146 0.6876541287958109 0
 770 37999751.66897986 19.23317106447365 39.781549539470866 189.31629950610863 0.700436064373472 0
 771 37999745.59272104 19.5957409165096 40.51844699443639 194.2930910258397 0.7134106608680293 0
